SFPW_archive_dump_31May2024_LabID,Duplicates,Flags,FIELDID,Animal_ID,Stage_Class,Cruise,Platform,Shipper,Shipper_Organization,Shipped_Date,Received_Date,Collection_Method,Contact_ID,CONTACT_NAME,Organization_ID,Organization,Collector,Collector_Organization,Acknowledgement,Label,LAB,Species_ID,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,SubSpecies,Species_Determ_List,USE,Restrict_Description,Date_Collected,YR,MO,DA,Location,City,Island,County,State,Country,Latitude,Latitude_Precision,Latitude_Precision_Unit,Longitude,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX,Gender_Determination,ACCESSIONDATE,Repository_Numbers,SFPW_archive_dump_31May2024_Comments,Record_Creation_Date,SFPW_archive_dump_31May2024_Edit_User,Edit_Date,T_ID,dbo_vw_Tissue_Vial_LabID,Vial_Num,Tissue_Type,Preservative,TQuant,TQuant_Description,TLeft,BQuant,Tissue_Location,Container_Type_Name,Vial_Type_Name,Container_Num,Rack,Box,Container_Row,Container_Column,CellStatus,CheckedOut,Checked_Out_By,Checked_Out_For,dbo_vw_Tissue_Vial_Comments,Accession_Date,EditDate,dbo_vw_Tissue_Vial_Edit_User,RecordCreationDate
4630,,,MAC950918.02,185997,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/18/1995,1995,9,18,GULF OF CALIFORNIA,,,,,MEXICO,26.5,1,Minute,-111,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4733,4630,2,Whole genome amplification,,0,No tissue,N,0,,,,,,,,,,N,,,,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4642,,,MAC950924.04,186009,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4745,4642,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,30,,,I,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4642,,,MAC950924.04,186009,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4746,4642,2,Whole genome amplification,,0,No tissue,N,0,,,,,,,,,,N,,,,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4643,,,MAC950924.05,186010,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4747,4643,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,30,,,I,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4643,,,MAC950924.05,186010,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4748,4643,2,Whole genome amplification,,0,No tissue,N,0,,,,,,,,,,N,,,,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4644,,,MAC950924.06,186011,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4749,4644,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,30,,,I,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4644,,,MAC950924.06,186011,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4750,4644,2,Whole genome amplification,,0,No tissue,N,0,,,,,,,,,,N,,,,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4645,,,MAC950924.07,186012,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4751,4645,1,Skin & Blubber,"DMSO, saturated salt solution",2,Enough tissue for 2 extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,30,,,I,7,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4645,,,MAC950924.07,186012,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4752,4645,2,Whole genome amplification,,0,No tissue,N,0,,,,,,,,,,N,,,,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4646,,,MAC950924.08,186013,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4753,4646,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,20 ml plastic,30,,,I,8,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4646,,,MAC950924.08,186013,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4754,4646,2,Whole genome amplification,,0,No tissue,N,0,,,,,,,,,,N,,,,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4647,,,MAC950924.09,186014,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/24/1995,1995,9,24,GULF OF CALIFORNIA,,,,,MEXICO,27.3,1,Minute,-112.05,1,Minute,1,North Pacific,U,,,,"NO PEP PRODUCT LEFT.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,82880,4647,1,Skin & Blubber,"DMSO, saturated salt solution",0,No tissue,N,0,,,,,,,,,,N,,,NO PEP PRODUCT LEFT,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4682,,,MAC951021.02,186049,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1995,1995,10,21,GULF OF CALIFORNIA,,,,,MEXICO,25.783333,1,Minute,-110.983333,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4791,4682,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,31,,,A,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4682,,,MAC951021.02,186049,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1995,1995,10,21,GULF OF CALIFORNIA,,,,,MEXICO,25.783333,1,Minute,-110.983333,1,Minute,1,North Pacific,U,,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4792,4682,2,Whole genome amplification,,0,No tissue,N,0,,,,,,,,,,N,,,,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4684,,,MAC951021.04,186051,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1995,1995,10,21,GULF OF CALIFORNIA,,,,,MEXICO,25.783333,1,Minute,-110.983333,1,Minute,1,North Pacific,U,,,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4795,4684,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,20 ml plastic,31,,,A,5,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4684,,,MAC951021.04,186051,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/1995,1995,10,21,GULF OF CALIFORNIA,,,,,MEXICO,25.783333,1,Minute,-110.983333,1,Minute,1,North Pacific,U,,,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,4796,4684,2,Whole genome amplification,,0,No tissue,N,0,,,,,,,,,,N,,,,3/3/08,2/3/09,Gabriela Serra-Valente,3/3/08
4986,,,MAC951103.02,186327,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,11/03/1995,1995,11,3,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),24.75,1,Minute,-113.2,1,Minute,1,North Pacific,U,,,,"COMPLETE DLOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,5133,4986,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,33,,,H,8,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4987,,,MAC951103.03,186328,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,11/03/1995,1995,11,3,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),24.75,1,Minute,-113.2,1,Minute,1,North Pacific,U,,,,"COMPLETE D-LOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,5134,4987,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,0,-20 Walk In Freezer,Flat,2 ml,33,,,H,8,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
4988,,,MAC951103.04,186329,,1995-CADDIS-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,11/03/1995,1995,11,3,,,,,,IMPORT FROM SEA (INTERNATIONAL WATERS),24.75,1,Minute,-113.2,1,Minute,1,North Pacific,U,,,,"COMPLETE D-LOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,5135,4988,1,Skin,"DMSO, saturated salt solution",1,Enough tissue for 1 extraction,Y,0,-20 Walk In Freezer,Flat,2 ml,33,,,H,8,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
5765,,,MAC960814.01,186765,,1996-ORCAWALE-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/14/1996,1996,8,14,OFFSHORE,,,,CALIFORNIA,UNITED STATES OF AMERICA,32.25,1,Minute,-118.95,1,Minute,1,North Pacific,U,,,,"COMPLETE DLOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,5903,5765,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,37,,,I,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
5766,,,MAC960814.02,186766,,1996-ORCAWALE-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/14/1996,1996,8,14,OFFSHORE,,,,CALIFORNIA,UNITED STATES OF AMERICA,32.25,1,Minute,-118.95,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"CONC READING TAKEN IN 2003.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,5904,5766,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,20 ml plastic,37,,,I,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
5767,,,MAC960814.03,186767,,1996-ORCAWALE-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/14/1996,1996,8,14,OFFSHORE,,,,CALIFORNIA,UNITED STATES OF AMERICA,32.25,1,Minute,-118.95,1,Minute,1,North Pacific,U,,,,"COMPLETE D-LOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,5905,5767,1,Skin,"DMSO, saturated salt solution",1,Enough tissue for 1 extraction,Y,0,-20 Walk In Freezer,Flat,2 ml,37,,,I,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
5768,,,MAC960814.04,186768,,1996-ORCAWALE-MAC,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/14/1996,1996,8,14,OFFSHORE,,,,CALIFORNIA,UNITED STATES OF AMERICA,32.25,1,Minute,-118.95,1,Minute,1,North Pacific,U,,,,"NO TISSUE IN VIAL WHEN CURATED.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,82929,5768,1,Skin,"DMSO, saturated salt solution",0,No tissue,N,0,-20 Walk In Freezer,,,,,,,,-1,N,,,NO TISSUE IN VIAL WHEN CURATED,3/3/08,2/25/20,Dan Prosperi,3/3/08
7618,,,MAC970608.10,187938,,1997-SWAPS-MAC,,,,,,BIOPSY (PROJECTILE),423,BARB TAYLOR,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,BLT,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,06/08/1997,1997,6,8,OFFSHORE,,,,CALIFORNIA,UNITED STATES OF AMERICA,31.983333,1,Minute,-118.583333,1,Minute,1,North Pacific,M,Molecular determination: SRY method,,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Barb Taylor's retirement.",5/31/12,Alaina.Harmon,4/30/24,7751,7618,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,48,,,A,3,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
8670,,,DRC-95-04,188881,,,,,,,,STRANDING,464,DAN ODELL,497,SEA WORLD OF FLORIDA,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/15/1995,1995,8,15,,,Big Pine Key,Monroe,FLORIDA,UNITED STATES OF AMERICA,24.666666,1,Minute,-81.333333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,,,"changed to not use restircted 2021 after 20 years of no permission contact.  nearly all samples were made available to us by N. Barros, Dan Odell not interested in monitoring, made not use restricted",5/31/12,dan.prosperi,6/8/22,8464,8670,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,20 ml plastic,52,,,A,1,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
8671,,,ACS-9704,188882,,,,,,,,STRANDING,464,DAN ODELL,497,SEA WORLD OF FLORIDA,,,,,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,03/22/1997,1997,3,22,ORMOND BEACH,,,Volusia,FLORIDA,UNITED STATES OF AMERICA,29.283333,1,Minute,-81.033333,1,Minute,2,North Atlantic,F,Field determination: gonads were examined; carcass was examined and dissected.,,,"changed to not use restircted 2021 after 20 years of no permission contact.  nearly all samples were made available to us by N. Barros, Dan Odell not interested in monitoring, made not use restricted",5/31/12,dan.prosperi,6/8/22,8465,8671,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,20 ml plastic,52,,,A,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
8752,,CAGN,BKD0010,188922,,,,,,,,BYCATCH,385,Kerri Danil,459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,SJC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/09/1997,1997,9,9,OFFSHORE,,,,CALIFORNIA,UNITED STATES OF AMERICA,34.6,1,Minute,-121.9,1,Minute,1,North Pacific,F,Molecular determination: SRY method,,,COMPLETE D-LOOP,5/31/12,dan.prosperi,6/17/22,8549,8752,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,52,,,C,8,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
9850,,,GIR980402.04,189734,,,,,,,,BIOPSY (PROJECTILE),445,CHARLES ANDERSON,408,"MARINE RESEARCH SECTION, MINISTRY OF FISHERIES AND AGRICULTURE",,,"Marine Research Section, Ministry of Fisheries and Agriculture, Republic of the Maldives, and R.L. Pitman, SWFSC",,RLP,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,04/02/1998,1998,4,2,,,,,,MALDIVES,4.866666,1,Minute,73.483333,1,Minute,3,Indian Ocean,F,Molecular determination: SRY method,,,"TITLE: DEPUTE DIRECTOR.  Source was recorded as ""BIOPSY-M/V GIRITY""",5/31/12,dan.prosperi,6/24/22,9648,9850,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,58,,,I,7,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
9864,,,GIR980413.02,189748,,,,,,,,BIOPSY (PROJECTILE),445,CHARLES ANDERSON,408,"MARINE RESEARCH SECTION, MINISTRY OF FISHERIES AND AGRICULTURE",,,"Marine Research Section, Ministry of Fisheries and Agriculture, Republic of the Maldives, and R.L. Pitman, SWFSC",,RLP,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,04/13/1998,1998,4,13,,,,,,MALDIVES,5.416666,1,Minute,73.25,1,Minute,3,Indian Ocean,M,Molecular determination: SRY method,,,"TITLE: DEPUTE DIRECTOR.  Source was recorded as ""BIOPSY-M/V GIRITY""",5/31/12,dan.prosperi,6/24/22,9662,9864,1,Skin & Blubber,"DMSO, saturated salt solution",1,Enough tissue for 1 extraction,Y,1,-20 Walk In Freezer,Flat,2 ml,58,,,I,10,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
9869,,,GIR980417.01,189753,,,,,,,,BIOPSY (PROJECTILE),445,CHARLES ANDERSON,408,"MARINE RESEARCH SECTION, MINISTRY OF FISHERIES AND AGRICULTURE",,,"Marine Research Section, Ministry of Fisheries and Agriculture, Republic of the Maldives, and R.L. Pitman, SWFSC",,RLP,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,04/17/1998,1998,4,17,,,,,,MALDIVES,4.966666,1,Minute,73.55,1,Minute,3,Indian Ocean,F,Molecular determination: SRY method,,,"TITLE: DEPUTE DIRECTOR.  Source was recorded as ""BIOPSY-M/V GIRITY""",5/31/12,dan.prosperi,6/24/22,9667,9869,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,58,,,J,1,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
9871,,,GIR980418.01,189755,,,,,,,,BIOPSY (PROJECTILE),445,CHARLES ANDERSON,408,"MARINE RESEARCH SECTION, MINISTRY OF FISHERIES AND AGRICULTURE",,,"Marine Research Section, Ministry of Fisheries and Agriculture, Republic of the Maldives, and R.L. Pitman, SWFSC",,RLP,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,04/18/1998,1998,4,18,,,,,,MALDIVES,4.25,1,Minute,73.616666,1,Minute,3,Indian Ocean,F,Molecular determination: SRY method,,,"TITLE: DEPUTE DIRECTOR.  Source was recorded as ""BIOPSY-M/V GIRITY""",5/31/12,dan.prosperi,6/24/22,9669,9871,1,Skin & Blubber,"DMSO, saturated salt solution",3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,58,,,J,2,1,N,,,,3/3/08,2/25/20,Dan Prosperi,3/3/08
